1000,0.0060536861419677734
1500,0.00910043716430664
2000,0.012337684631347656
2500,0.015468835830688477
3000,0.018712759017944336
3500,0.02182316780090332
4000,0.025117158889770508
4500,0.028280258178710938
5000,0.03131103515625
5500,0.03446054458618164
6000,0.0376436710357666
6500,0.0408625602722168
7000,0.04531264305114746
7500,0.04770183563232422
8000,0.051772117614746094
8500,0.0547480583190918
9000,0.05841708183288574
9500,0.061028480529785156
10000,0.06455111503601074
11000,0.0701446533203125
12000,0.07694029808044434
13000,0.08341598510742188
14000,0.10761785507202148
15000,0.09841036796569824
16000,0.10535812377929688
17000,0.11084389686584473
18000,0.11872100830078125
19000,0.12500286102294922
20000,0.13257527351379395
25000,0.1663672924041748
30000,0.19569635391235352
35000,0.2294168472290039
40000,0.26375651359558105
45000,0.29763102531433105
50000,0.3333578109741211
60000,0.40163135528564453
70000,0.4676988124847412
80000,0.5368282794952393
90000,0.6048793792724609
