1000,0.014510393142700195
1500,0.019537687301635742
2000,0.029132604598999023
2500,0.03126835823059082
3000,0.03986692428588867
3500,0.04873037338256836
4000,0.05951356887817383
4500,0.06146240234375
5000,0.06275177001953125
5500,0.07651591300964355
6000,0.08146452903747559
6500,0.09732794761657715
7000,0.10032916069030762
7500,0.11542248725891113
8000,0.12838959693908691
8500,0.12569856643676758
9000,0.13630318641662598
9500,0.13856101036071777
10000,0.13094830513000488
11000,0.15647554397583008
12000,0.1693427562713623
13000,0.1995401382446289
14000,0.2047710418701172
15000,0.23807215690612793
16000,0.2577698230743408
17000,0.2491769790649414
18000,0.26946115493774414
19000,0.27158474922180176
20000,0.27022862434387207
25000,0.3768799304962158
30000,0.47367167472839355
35000,0.5095949172973633
40000,0.5421772003173828
45000,0.6438682079315186
50000,0.7693073749542236
60000,0.9708006381988525
70000,1.0460212230682373
80000,1.1220779418945312
90000,1.320669174194336
