1000,0.003690481185913086
1500,0.003824472427368164
2000,0.005001068115234375
2500,0.0064470767974853516
3000,0.014968156814575195
3500,0.011012792587280273
4000,0.00973963737487793
4500,0.009985685348510742
5000,0.012961864471435547
5500,0.012783288955688477
6000,0.013125181198120117
6500,0.015127182006835938
7000,0.015430688858032227
7500,0.01640033721923828
8000,0.022410154342651367
8500,0.01942729949951172
9000,0.021786212921142578
9500,0.0222775936126709
10000,0.02353358268737793
11000,0.024466514587402344
12000,0.025712251663208008
13000,0.027656078338623047
14000,0.0297088623046875
15000,0.0320589542388916
16000,0.0339818000793457
17000,0.036939382553100586
18000,0.03816628456115723
19000,0.0408473014831543
20000,0.04261374473571777
21000,0.04468679428100586
22000,0.04684185981750488
23000,0.05358290672302246
24000,0.050821781158447266
25000,0.05251717567443848
26000,0.054947853088378906
27000,0.05724620819091797
28000,0.06028461456298828
29000,0.06127738952636719
30000,0.06360006332397461
31000,0.06528592109680176
32000,0.07125353813171387
33000,0.07076358795166016
34000,0.07875967025756836
35000,0.0765388011932373
36000,0.07843708992004395
37000,0.07803201675415039
38000,0.08019828796386719
39000,0.08299398422241211
40000,0.08496332168579102
41000,0.0864419937133789
42000,0.0890355110168457
43000,0.09160280227661133
44000,0.09463977813720703
45000,0.09512448310852051
46000,0.10048222541809082
47000,0.10113859176635742
48000,0.10426950454711914
49000,0.10511493682861328
50000,0.10857081413269043
55000,0.11771464347839355
60000,0.13160181045532227
65000,0.14015769958496094
70000,0.15653514862060547
75000,0.16371369361877441
80000,0.17548632621765137
85000,0.18947291374206543
90000,0.19924592971801758
95000,0.21411824226379395
