1000,0.013190269470214844
1500,0.013178825378417969
2000,0.016922712326049805
2500,0.020082950592041016
3000,0.028263568878173828
3500,0.035530805587768555
4000,0.03654980659484863
4500,0.04219198226928711
5000,0.04300951957702637
5500,0.05159592628479004
6000,0.05747866630554199
6500,0.0627293586730957
7000,0.06633162498474121
7500,0.07021307945251465
8000,0.07342195510864258
8500,0.0769495964050293
9000,0.08256196975708008
9500,0.08737349510192871
10000,0.09403347969055176
11000,0.10239696502685547
12000,0.11690998077392578
13000,0.12897324562072754
14000,0.14446473121643066
15000,0.14492416381835938
16000,0.14729905128479004
17000,0.17021679878234863
18000,0.1727595329284668
19000,0.1744389533996582
20000,0.18663430213928223
25000,0.2658193111419678
