1000,0.0284421443939209
1500,0.04680371284484863
2000,0.0736844539642334
2500,0.07079076766967773
3000,0.13791751861572266
3500,0.15132761001586914
4000,0.23167181015014648
4500,0.14384865760803223
5000,0.23040390014648438
5500,0.32048511505126953
6000,0.5029423236846924
6500,0.3195650577545166
7000,0.4326748847961426
7500,0.5660872459411621
8000,0.7477986812591553
8500,0.3036799430847168
9000,0.4107673168182373
9500,0.5399489402770996
10000,0.6751585006713867
11000,1.0628259181976318
12000,1.502373218536377
13000,0.31142497062683105
14000,0.3863861560821533
15000,1.9708619117736816
16000,2.631134033203125
17000,0.4729123115539551
18000,0.4191129207611084
19000,0.5803368091583252
20000,2.4017882347106934
25000,6.551116466522217
